"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2019","0.900","0.915","0.930","0.870","5.29M","-2.17%"
"Feb 25, 2019","0.920","0.790","0.950","0.785","33.24M","23.49%"
"Feb 22, 2019","0.745","0.730","0.750","0.720","2.51M","0.68%"
"Feb 21, 2019","0.740","0.770","0.780","0.740","5.72M","-4.52%"
"Feb 20, 2019","0.775","0.705","0.775","0.705","14.36M","9.93%"
"Feb 19, 2019","0.705","0.690","0.725","0.690","4.97M","2.17%"
"Feb 18, 2019","0.690","0.690","0.715","0.680","2.09M","0.73%"
"Feb 15, 2019","0.685","0.715","0.715","0.680","1.88M","-4.86%"
"Feb 14, 2019","0.720","0.735","0.735","0.710","2.50M","-1.37%"
"Feb 13, 2019","0.730","0.710","0.730","0.675","6.55M","2.82%"
"Feb 12, 2019","0.710","0.695","0.740","0.695","11.66M","2.16%"
"Feb 11, 2019","0.695","0.630","0.700","0.630","17.49M","13.01%"
"Feb 08, 2019","0.615","0.540","0.635","0.540","15.42M","17.14%"
"Feb 07, 2019","0.525","0.475","0.530","0.470","3.23M","11.70%"
"Feb 04, 2019","0.470","0.470","0.475","0.465","294.10K","1.08%"
"Jan 31, 2019","0.465","0.470","0.470","0.465","1.13M","-1.06%"
"Jan 30, 2019","0.470","0.470","0.480","0.465","634.10K","1.08%"
"Jan 29, 2019","0.465","0.460","0.480","0.460","2.15M","2.20%"
"Jan 28, 2019","0.455","0.455","0.460","0.455","307.00K","1.11%"
"Jan 25, 2019","0.450","0.455","0.455","0.450","772.70K","0.00%"
"Jan 24, 2019","0.450","0.445","0.450","0.445","336.10K","1.12%"
"Jan 23, 2019","0.445","0.445","0.450","0.445","275.20K","0.00%"
"Jan 22, 2019","0.445","0.455","0.455","0.445","927.30K","-2.20%"
"Jan 18, 2019","0.455","0.450","0.455","0.445","612.40K","1.11%"
"Jan 17, 2019","0.450","0.450","0.455","0.445","854.80K","1.12%"
"Jan 16, 2019","0.445","0.455","0.455","0.445","740.30K","-2.20%"
"Jan 15, 2019","0.455","0.450","0.455","0.445","896.70K","2.25%"
"Jan 14, 2019","0.445","0.460","0.460","0.445","1.31M","-3.26%"
"Jan 11, 2019","0.460","0.455","0.465","0.455","1.68M","1.10%"
"Jan 10, 2019","0.455","0.455","0.470","0.450","3.01M","0.00%"
"Jan 09, 2019","0.455","0.450","0.460","0.445","1.82M","1.11%"
"Jan 08, 2019","0.450","0.455","0.455","0.450","926.60K","-1.10%"
"Jan 07, 2019","0.455","0.460","0.460","0.450","2.46M","0.00%"
"Jan 04, 2019","0.455","0.445","0.460","0.445","2.65M","2.25%"
"Jan 03, 2019","0.445","0.450","0.455","0.445","1.41M","0.00%"
"Jan 02, 2019","0.445","0.450","0.450","0.440","2.71M","0.00%"
