"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 21, 2019","4.810","4.860","4.860","4.800","60.60K","0.21%"
"Mar 20, 2019","4.800","4.850","4.890","4.800","184.70K","-0.83%"
"Mar 19, 2019","4.840","4.900","4.940","4.810","604.30K","3.86%"
"Mar 18, 2019","4.660","4.600","4.670","4.580","124.60K","1.30%"
"Mar 15, 2019","4.600","4.560","4.610","4.560","111.30K","0.88%"
"Mar 14, 2019","4.560","4.550","4.560","4.500","37.70K","0.22%"
"Mar 13, 2019","4.550","4.600","4.600","4.550","29.00K","-1.09%"
"Mar 12, 2019","4.600","4.560","4.650","4.560","34.80K","0.88%"
"Mar 11, 2019","4.560","4.560","4.600","4.560","24.30K","-0.87%"
"Mar 08, 2019","4.600","4.600","4.610","4.560","21.90K","0.00%"
"Mar 07, 2019","4.600","4.610","4.650","4.550","43.20K","-0.22%"
"Mar 06, 2019","4.610","4.560","4.610","4.550","89.60K","1.32%"
"Mar 05, 2019","4.550","4.550","4.550","4.500","35.40K","0.00%"
"Mar 04, 2019","4.550","4.530","4.580","4.520","25.20K","0.00%"
"Mar 01, 2019","4.550","4.520","4.550","4.450","26.60K","0.44%"
"Feb 28, 2019","4.530","4.580","4.580","4.490","27.80K","-1.09%"
"Feb 27, 2019","4.580","4.550","4.580","4.500","56.80K","0.44%"
"Feb 26, 2019","4.560","4.530","4.580","4.530","23.50K","-0.44%"
"Feb 25, 2019","4.580","4.550","4.600","4.520","35.00K","1.10%"
"Feb 22, 2019","4.530","4.620","4.620","4.530","236.20K","0.44%"
"Feb 21, 2019","4.510","4.610","4.620","4.500","289.00K","-2.17%"
"Feb 20, 2019","4.610","4.620","4.640","4.510","107.70K","0.00%"
"Feb 19, 2019","4.610","4.650","4.700","4.560","256.40K","-0.86%"
"Feb 18, 2019","4.650","4.470","4.650","4.450","181.10K","4.03%"
"Feb 15, 2019","4.470","4.420","4.470","4.420","91.70K","1.13%"
"Feb 14, 2019","4.420","4.420","4.470","4.410","765.90K","-0.67%"
"Feb 13, 2019","4.450","4.400","4.470","4.400","52.50K","1.14%"
"Feb 12, 2019","4.400","4.400","4.400","4.370","20.10K","0.00%"
"Feb 11, 2019","4.400","4.410","4.430","4.390","23.40K","0.00%"
"Feb 08, 2019","4.400","4.420","4.420","4.390","76.20K","-0.90%"
"Feb 07, 2019","4.440","4.360","4.440","4.360","67.60K","1.60%"
"Feb 04, 2019","4.370","4.350","4.370","4.270","9.50K","0.23%"
"Jan 31, 2019","4.360","4.350","4.370","4.220","13.80K","0.23%"
"Jan 30, 2019","4.350","4.350","4.350","4.290","5.60K","0.00%"
"Jan 29, 2019","4.350","4.370","4.370","4.260","73.80K","-0.46%"
"Jan 28, 2019","4.370","4.320","4.370","4.310","69.00K","0.92%"
"Jan 25, 2019","4.330","4.300","4.370","4.270","59.30K","0.70%"
"Jan 24, 2019","4.300","4.230","4.330","4.210","61.80K","0.47%"
"Jan 23, 2019","4.280","4.270","4.280","4.210","31.70K","-0.23%"
"Jan 22, 2019","4.290","4.250","4.290","4.200","87.70K","0.94%"
"Jan 18, 2019","4.250","4.250","4.250","4.210","72.50K","0.00%"
"Jan 17, 2019","4.250","4.180","4.250","4.180","101.20K","1.67%"
"Jan 16, 2019","4.180","4.080","4.190","4.070","315.00K","2.20%"
"Jan 15, 2019","4.090","4.100","4.100","4.050","113.50K","-0.24%"
"Jan 14, 2019","4.100","4.090","4.100","4.070","102.70K","0.49%"
"Jan 11, 2019","4.080","4.100","4.100","4.060","42.20K","-0.24%"
"Jan 10, 2019","4.090","4.100","4.100","4.060","36.10K","0.25%"
"Jan 09, 2019","4.080","4.060","4.090","4.050","134.50K","0.74%"
"Jan 08, 2019","4.050","4.070","4.070","4.040","73.80K","0.00%"
"Jan 07, 2019","4.050","4.000","4.090","4.000","52.20K","1.25%"
"Jan 04, 2019","4.000","4.000","4.000","3.990","28.20K","0.00%"
"Jan 03, 2019","4.000","4.000","4.050","3.980","36.30K","0.00%"
"Jan 02, 2019","4.000","4.000","4.020","4.000","23.80K","0.00%"
