"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","2.320","2.410","2.410","2.320","543.10K","-3.73%"
"Mar 18, 2019","2.410","2.410","2.420","2.370","410.80K","0.84%"
"Mar 15, 2019","2.390","2.460","2.470","2.360","17.07M","-2.85%"
"Mar 14, 2019","2.460","2.430","2.480","2.410","2.56M","0.41%"
"Mar 13, 2019","2.450","2.370","2.450","2.350","3.02M","2.08%"
"Mar 12, 2019","2.400","2.390","2.410","2.370","2.06M","1.27%"
"Mar 11, 2019","2.370","2.360","2.390","2.360","2.56M","0.00%"
"Mar 08, 2019","2.370","2.370","2.390","2.360","1.92M","-0.42%"
"Mar 07, 2019","2.380","2.360","2.400","2.360","1.88M","-0.83%"
"Mar 06, 2019","2.400","2.380","2.410","2.330","3.13M","0.42%"
"Mar 05, 2019","2.390","2.400","2.440","2.360","2.92M","-1.24%"
"Mar 04, 2019","2.420","2.460","2.480","2.420","4.15M","-1.63%"
"Mar 01, 2019","2.460","2.390","2.460","2.390","2.48M","2.07%"
"Feb 28, 2019","2.410","2.390","2.440","2.390","2.95M","0.42%"
"Feb 27, 2019","2.400","2.350","2.420","2.350","4.22M","2.13%"
"Feb 26, 2019","2.350","2.330","2.380","2.320","3.14M","1.29%"
"Feb 25, 2019","2.320","2.330","2.330","2.300","998.80K","-0.43%"
"Feb 22, 2019","2.330","2.310","2.330","2.280","1.57M","0.43%"
"Feb 21, 2019","2.320","2.290","2.320","2.270","2.51M","1.31%"
"Feb 20, 2019","2.290","2.280","2.300","2.270","1.42M","0.00%"
"Feb 19, 2019","2.290","2.270","2.290","2.200","3.06M","0.44%"
"Feb 18, 2019","2.280","2.180","2.290","2.180","3.99M","4.59%"
"Feb 15, 2019","2.180","2.140","2.190","2.140","1.12M","1.40%"
"Feb 14, 2019","2.150","2.160","2.160","2.130","697.80K","0.47%"
"Feb 13, 2019","2.140","2.150","2.160","2.140","667.80K","0.00%"
"Feb 12, 2019","2.140","2.150","2.170","2.130","720.00K","0.47%"
"Feb 11, 2019","2.130","2.160","2.170","2.130","819.20K","-1.39%"
"Feb 08, 2019","2.160","2.170","2.170","2.150","1.11M","-0.46%"
"Feb 07, 2019","2.170","2.090","2.180","2.080","1.27M","4.33%"
"Feb 04, 2019","2.080","2.090","2.100","2.070","480.30K","0.97%"
"Jan 31, 2019","2.060","2.040","2.100","2.030","1.45M","0.98%"
"Jan 30, 2019","2.040","2.040","2.040","2.020","370.30K","0.00%"
"Jan 29, 2019","2.040","2.030","2.040","2.020","979.80K","0.49%"
"Jan 28, 2019","2.030","2.030","2.040","2.010","672.90K","0.00%"
"Jan 25, 2019","2.030","2.020","2.040","2.020","159.70K","1.00%"
"Jan 24, 2019","2.010","2.020","2.030","2.000","496.70K","-0.99%"
"Jan 23, 2019","2.030","2.040","2.050","2.020","316.60K","-0.49%"
"Jan 22, 2019","2.040","2.020","2.040","2.010","371.10K","0.99%"
"Jan 18, 2019","2.020","2.010","2.030","2.010","525.20K","0.00%"
"Jan 17, 2019","2.020","2.000","2.020","2.000","321.40K","1.00%"
"Jan 16, 2019","2.000","2.010","2.010","2.000","700.90K","-0.99%"
"Jan 15, 2019","2.020","2.020","2.020","2.000","112.60K","0.00%"
"Jan 14, 2019","2.020","2.020","2.030","2.000","506.20K","0.00%"
"Jan 11, 2019","2.020","2.000","2.020","2.000","428.10K","0.50%"
"Jan 10, 2019","2.010","1.990","2.020","1.980","767.00K","1.52%"
"Jan 09, 2019","1.980","1.950","1.990","1.950","1.23M","1.54%"
"Jan 08, 2019","1.950","1.970","1.980","1.950","420.40K","-1.02%"
"Jan 07, 2019","1.970","1.950","1.980","1.950","412.10K","1.55%"
"Jan 04, 2019","1.940","1.960","1.960","1.940","63.80K","-1.02%"
"Jan 03, 2019","1.960","1.940","1.960","1.940","368.40K","0.51%"
"Jan 02, 2019","1.950","1.960","1.960","1.930","290.80K","0.00%"
