"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 21, 2019","0.300","0.295","0.300","0.295","112.00K","0.00%"
"Feb 20, 2019","0.300","0.290","0.300","0.290","259.10K","1.69%"
"Feb 19, 2019","0.295","0.290","0.295","0.290","21.00K","-1.67%"
"Feb 18, 2019","0.300","0.295","0.305","0.290","189.00K","0.00%"
"Feb 15, 2019","0.300","0.300","0.305","0.300","211.00K","-3.23%"
"Feb 14, 2019","0.310","0.295","0.310","0.295","101.00K","5.08%"
"Feb 13, 2019","0.295","0.305","0.305","0.295","370.00K","-4.84%"
"Feb 12, 2019","0.310","0.295","0.310","0.295","141.00K","6.90%"
"Feb 11, 2019","0.290","0.295","0.300","0.290","270.00K","-7.94%"
"Feb 07, 2019","0.315","0.300","0.315","0.300","145.00K","1.61%"
"Feb 04, 2019","0.310","0.290","0.310","0.290","51.00K","3.33%"
"Jan 31, 2019","0.300","0.300","0.315","0.300","1.09M","-1.64%"
"Jan 29, 2019","0.305","0.300","0.305","0.300","275.50K","1.67%"
"Jan 28, 2019","0.300","0.295","0.300","0.295","459.00K","1.69%"
"Jan 25, 2019","0.295","0.295","0.295","0.295","75.00K","-1.67%"
"Jan 24, 2019","0.300","0.300","0.300","0.300","50.10K","0.00%"
"Jan 23, 2019","0.300","0.290","0.300","0.290","553.00K","0.00%"
"Jan 22, 2019","0.300","0.300","0.300","0.290","494.30K","0.00%"
"Jan 18, 2019","0.300","0.295","0.300","0.295","965.00K","0.00%"
"Jan 17, 2019","0.300","0.300","0.300","0.300","1.72M","-3.23%"
"Jan 15, 2019","0.310","0.300","0.310","0.300","467.00K","1.64%"
"Jan 14, 2019","0.305","0.295","0.305","0.290","180.00K","0.00%"
"Jan 11, 2019","0.305","0.290","0.305","0.290","183.60K","1.67%"
"Jan 10, 2019","0.300","0.290","0.310","0.290","233.00K","0.00%"
"Jan 09, 2019","0.300","0.300","0.300","0.290","365.00K","0.00%"
"Jan 08, 2019","0.300","0.290","0.300","0.290","97.00K","1.69%"
"Jan 07, 2019","0.295","0.275","0.295","0.275","255.00K","7.27%"
"Jan 04, 2019","0.275","0.275","0.290","0.275","526.40K","-5.17%"
"Jan 03, 2019","0.290","0.275","0.290","0.275","187.00K","-1.69%"
