"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","1.140","1.130","1.140","1.110","525.20K","1.79%"
"Mar 18, 2019","1.120","1.110","1.130","1.090","496.60K","1.82%"
"Mar 15, 2019","1.100","1.110","1.110","1.080","1.01M","-0.90%"
"Mar 14, 2019","1.110","1.110","1.120","1.100","142.60K","0.00%"
"Mar 13, 2019","1.110","1.120","1.120","1.100","175.60K","0.00%"
"Mar 12, 2019","1.110","1.120","1.130","1.110","259.80K","1.83%"
"Mar 11, 2019","1.090","1.100","1.110","1.090","480.20K","-1.80%"
"Mar 08, 2019","1.110","1.140","1.140","1.100","1.06M","-1.77%"
"Mar 07, 2019","1.130","1.150","1.150","1.130","145.50K","-1.74%"
"Mar 06, 2019","1.150","1.140","1.150","1.140","266.90K","0.00%"
"Mar 05, 2019","1.150","1.170","1.170","1.140","520.30K","0.00%"
"Mar 04, 2019","1.150","1.130","1.170","1.130","399.30K","1.77%"
"Mar 01, 2019","1.130","1.130","1.150","1.130","266.90K","0.00%"
"Feb 28, 2019","1.130","1.140","1.150","1.120","845.90K","-0.88%"
"Feb 27, 2019","1.140","1.140","1.160","1.140","567.70K","0.00%"
"Feb 26, 2019","1.140","1.160","1.170","1.140","548.50K","-1.72%"
"Feb 25, 2019","1.160","1.140","1.160","1.130","1.09M","2.65%"
"Feb 22, 2019","1.130","1.160","1.160","1.120","1.77M","-2.59%"
"Feb 21, 2019","1.160","1.160","1.180","1.150","1.48M","1.75%"
"Feb 20, 2019","1.140","1.130","1.170","1.120","2.58M","2.70%"
"Feb 19, 2019","1.110","1.080","1.120","1.070","2.34M","7.77%"
"Feb 18, 2019","1.030","1.020","1.040","1.010","1.35M","0.98%"
"Feb 15, 2019","1.020","1.020","1.030","1.010","678.90K","0.99%"
"Feb 14, 2019","1.010","1.030","1.050","1.010","2.13M","-0.98%"
"Feb 13, 2019","1.020","1.030","1.040","1.020","269.50K","-0.97%"
"Feb 12, 2019","1.030","1.030","1.040","1.020","2.29M","0.98%"
"Feb 11, 2019","1.020","1.030","1.030","1.020","314.00K","0.99%"
"Feb 08, 2019","1.010","1.000","1.040","1.000","680.90K","1.00%"
"Feb 07, 2019","1.000","0.990","1.000","0.990","117.50K","1.01%"
"Feb 04, 2019","0.990","0.990","1.000","0.990","209.20K","0.00%"
"Jan 31, 2019","0.990","0.990","0.995","0.980","943.00K","1.02%"
"Jan 30, 2019","0.980","0.970","0.980","0.960","253.30K","2.62%"
"Jan 29, 2019","0.955","0.955","1.000","0.955","570.80K","0.00%"
"Jan 28, 2019","0.955","0.980","0.980","0.955","428.20K","-1.55%"
"Jan 25, 2019","0.970","0.980","0.985","0.970","472.10K","0.52%"
"Jan 24, 2019","0.965","0.985","0.995","0.965","346.90K","-2.53%"
"Jan 23, 2019","0.990","0.980","0.990","0.975","60.20K","1.02%"
"Jan 22, 2019","0.980","0.995","0.995","0.975","205.10K","-1.01%"
"Jan 18, 2019","0.990","0.975","1.000","0.975","507.80K","1.02%"
"Jan 17, 2019","0.980","0.975","0.990","0.970","106.10K","0.51%"
"Jan 16, 2019","0.975","0.985","0.985","0.975","371.40K","0.00%"
"Jan 15, 2019","0.975","1.010","1.010","0.975","330.40K","-2.50%"
"Jan 14, 2019","1.000","0.995","1.010","0.995","436.40K","-0.99%"
"Jan 11, 2019","1.010","1.010","1.020","1.000","88.30K","1.00%"
"Jan 10, 2019","1.000","1.000","1.000","0.995","61.90K","0.00%"
"Jan 09, 2019","1.000","1.030","1.040","0.995","601.10K","-0.99%"
"Jan 08, 2019","1.010","1.030","1.040","1.010","155.20K","-0.98%"
"Jan 07, 2019","1.020","0.985","1.030","0.985","328.30K","4.08%"
"Jan 04, 2019","0.980","0.945","0.980","0.945","57.50K","2.62%"
"Jan 03, 2019","0.955","0.950","0.955","0.950","61.30K","0.53%"
"Jan 02, 2019","0.950","0.940","0.950","0.940","123.30K","0.00%"
