"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2019","0.6050","0.6300","0.6300","0.6050","608.40K","-4.72%"
"Feb 27, 2019","0.6350","0.6450","0.6550","0.6300","803.50K","-1.55%"
"Feb 26, 2019","0.6450","0.7000","0.7150","0.6450","10.13M","8.40%"
"Feb 25, 2019","0.5950","0.5950","0.5950","0.5900","304.60K","0.00%"
"Feb 22, 2019","0.5950","0.6050","0.6050","0.5950","334.20K","-1.65%"
"Feb 21, 2019","0.6050","0.6150","0.6150","0.6000","427.00K","-1.63%"
"Feb 20, 2019","0.6150","0.6150","0.6200","0.6050","627.60K","-0.81%"
"Feb 19, 2019","0.6200","0.6150","0.6300","0.6150","232.60K","-0.80%"
"Feb 18, 2019","0.6250","0.6350","0.6350","0.6150","185.50K","-1.57%"
"Feb 15, 2019","0.6350","0.6450","0.6550","0.6200","515.20K","1.60%"
"Feb 14, 2019","0.6250","0.6000","0.6300","0.6000","967.50K","5.93%"
"Feb 13, 2019","0.5900","0.5950","0.5950","0.5850","239.10K","-0.84%"
"Feb 12, 2019","0.5950","0.5900","0.5950","0.5800","306.30K","0.85%"
"Feb 11, 2019","0.5900","0.6000","0.6000","0.5800","576.60K","-1.67%"
"Feb 08, 2019","0.6000","0.5900","0.6050","0.5900","139.60K","1.69%"
"Feb 07, 2019","0.5900","0.5950","0.6150","0.5900","147.90K","0.00%"
"Feb 04, 2019","0.5900","0.6000","0.6000","0.5900","253.00K","-1.67%"
"Jan 31, 2019","0.6000","0.6100","0.6100","0.6000","239.20K","-1.64%"
"Jan 30, 2019","0.6100","0.6200","0.6200","0.6000","752.60K","-1.61%"
"Jan 29, 2019","0.6200","0.6250","0.6250","0.6200","360.60K","-0.80%"
"Jan 28, 2019","0.6250","0.6350","0.6350","0.6250","342.60K","-1.57%"
"Jan 25, 2019","0.6350","0.6350","0.6350","0.6300","382.00K","0.00%"
"Jan 24, 2019","0.6350","0.6350","0.6450","0.6350","410.40K","-0.78%"
"Jan 23, 2019","0.6400","0.6250","0.6550","0.6250","369.50K","1.59%"
"Jan 22, 2019","0.6300","0.6600","0.6600","0.6300","803.00K","-3.82%"
"Jan 18, 2019","0.6550","0.6200","0.6600","0.6200","890.50K","4.80%"
"Jan 17, 2019","0.6250","0.6500","0.6500","0.6250","507.70K","-3.85%"
"Jan 16, 2019","0.6500","0.6600","0.6600","0.6450","657.90K","0.00%"
"Jan 15, 2019","0.6500","0.6350","0.7100","0.6350","3.71M","4.00%"
"Jan 14, 2019","0.6250","0.6150","0.6300","0.6050","1.55M","3.31%"
"Jan 11, 2019","0.6050","0.5950","0.6050","0.5950","470.40K","2.54%"
"Jan 10, 2019","0.5900","0.6000","0.6100","0.5900","337.60K","-3.28%"
"Jan 09, 2019","0.6100","0.6050","0.6150","0.6050","429.80K","1.67%"
"Jan 08, 2019","0.6000","0.6000","0.6000","0.5900","322.50K","1.69%"
"Jan 07, 2019","0.5900","0.5950","0.6050","0.5850","682.90K","-0.84%"
"Jan 04, 2019","0.5950","0.5900","0.6050","0.5900","485.20K","0.85%"
"Jan 03, 2019","0.5900","0.5700","0.5900","0.5700","479.80K","5.36%"
"Jan 02, 2019","0.5600","0.5600","0.5650","0.5600","56.10K","0.00%"
