"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","4.590","4.590","4.600","4.540","1.63M","0.22%"
"Mar 18, 2019","4.580","4.530","4.600","4.530","2.61M","-0.43%"
"Mar 15, 2019","4.600","4.530","4.600","4.510","5.19M","2.00%"
"Mar 14, 2019","4.510","4.470","4.520","4.470","2.46M","0.00%"
"Mar 13, 2019","4.510","4.500","4.520","4.490","2.88M","0.22%"
"Mar 12, 2019","4.500","4.500","4.510","4.460","1.84M","0.90%"
"Mar 11, 2019","4.460","4.500","4.530","4.460","1.94M","-0.89%"
"Mar 08, 2019","4.500","4.530","4.530","4.460","3.46M","0.00%"
"Mar 07, 2019","4.500","4.460","4.570","4.460","1.30M","0.00%"
"Mar 06, 2019","4.500","4.510","4.510","4.450","2.10M","0.22%"
"Mar 05, 2019","4.490","4.450","4.520","4.450","2.84M","-0.22%"
"Mar 04, 2019","4.500","4.440","4.540","4.440","4.15M","0.00%"
"Mar 01, 2019","4.500","4.470","4.510","4.420","2.88M","0.67%"
"Feb 28, 2019","4.470","4.570","4.570","4.410","3.13M","-2.40%"
"Feb 27, 2019","4.580","4.590","4.590","4.570","2.96M","0.00%"
"Feb 26, 2019","4.580","4.550","4.590","4.510","4.60M","0.66%"
"Feb 25, 2019","4.550","4.580","4.580","4.540","1.68M","-0.66%"
"Feb 22, 2019","4.580","4.550","4.590","4.550","1.19M","0.66%"
"Feb 21, 2019","4.550","4.450","4.590","4.450","3.08M","2.25%"
"Feb 20, 2019","4.450","4.470","4.520","4.440","3.19M","0.68%"
"Feb 19, 2019","4.420","4.400","4.430","4.400","6.62M","0.00%"
"Feb 18, 2019","4.420","4.430","4.470","4.400","1.46M","-0.23%"
"Feb 15, 2019","4.430","4.450","4.480","4.420","2.13M","-0.45%"
"Feb 14, 2019","4.450","4.500","4.500","4.430","3.78M","-0.22%"
"Feb 13, 2019","4.460","4.460","4.490","4.440","4.48M","0.00%"
"Feb 12, 2019","4.460","4.530","4.530","4.410","1.55M","-1.11%"
"Feb 11, 2019","4.510","4.470","4.540","4.470","1.42M","0.22%"
"Feb 08, 2019","4.500","4.500","4.540","4.490","3.55M","0.00%"
"Feb 07, 2019","4.500","4.540","4.540","4.470","2.17M","-0.88%"
"Feb 04, 2019","4.540","4.490","4.550","4.470","2.55M","0.89%"
"Jan 31, 2019","4.500","4.460","4.500","4.370","6.89M","2.04%"
"Jan 30, 2019","4.410","4.480","4.480","4.380","2.64M","-0.23%"
"Jan 29, 2019","4.420","4.500","4.500","4.400","4.74M","-1.56%"
"Jan 28, 2019","4.490","4.500","4.500","4.460","3.66M","0.00%"
"Jan 25, 2019","4.490","4.510","4.540","4.430","3.33M","-0.88%"
"Jan 24, 2019","4.530","4.530","4.550","4.510","7.12M","0.67%"
"Jan 23, 2019","4.500","4.530","4.560","4.480","1.70M","-0.66%"
"Jan 22, 2019","4.530","4.530","4.570","4.520","3.21M","0.67%"
"Jan 18, 2019","4.500","4.530","4.550","4.480","2.66M","-0.66%"
"Jan 17, 2019","4.530","4.560","4.590","4.520","2.08M","-0.66%"
"Jan 16, 2019","4.560","4.510","4.590","4.510","3.36M","1.11%"
"Jan 15, 2019","4.510","4.500","4.540","4.480","3.05M","0.67%"
"Jan 14, 2019","4.480","4.490","4.520","4.460","1.94M","0.00%"
"Jan 11, 2019","4.480","4.480","4.530","4.460","2.40M","0.00%"
"Jan 10, 2019","4.480","4.500","4.520","4.440","3.53M","0.00%"
"Jan 09, 2019","4.480","4.480","4.500","4.430","2.84M","1.36%"
"Jan 08, 2019","4.420","4.590","4.590","4.420","4.71M","-3.49%"
"Jan 07, 2019","4.580","4.350","4.580","4.350","5.60M","5.53%"
"Jan 04, 2019","4.340","4.290","4.370","4.290","2.10M","0.23%"
"Jan 03, 2019","4.330","4.340","4.350","4.260","1.25M","0.46%"
"Jan 02, 2019","4.310","4.340","4.340","4.210","2.68M","-0.69%"
