"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2019","0.330","0.325","0.335","0.325","421.80K","0.00%"
"Mar 06, 2019","0.330","0.325","0.345","0.325","482.40K","-1.49%"
"Mar 05, 2019","0.335","0.325","0.345","0.325","737.30K","3.08%"
"Mar 04, 2019","0.325","0.320","0.340","0.320","910.00K","0.00%"
"Mar 01, 2019","0.325","0.330","0.330","0.320","1.70M","-2.99%"
"Feb 28, 2019","0.335","0.335","0.340","0.325","720.20K","0.00%"
"Feb 27, 2019","0.335","0.320","0.340","0.320","793.60K","4.69%"
"Feb 26, 2019","0.320","0.320","0.325","0.320","1.04M","0.00%"
"Feb 25, 2019","0.320","0.335","0.335","0.320","4.51M","-5.88%"
"Feb 22, 2019","0.340","0.335","0.345","0.335","1.14M","0.00%"
"Feb 21, 2019","0.340","0.345","0.345","0.340","796.90K","-1.45%"
"Feb 20, 2019","0.345","0.340","0.345","0.335","2.02M","1.47%"
"Feb 19, 2019","0.340","0.350","0.350","0.340","1.99M","-1.45%"
"Feb 18, 2019","0.345","0.345","0.355","0.345","2.11M","1.47%"
"Feb 15, 2019","0.340","0.345","0.345","0.340","1.13M","-1.45%"
"Feb 14, 2019","0.345","0.370","0.380","0.345","14.11M","-6.76%"
"Feb 13, 2019","0.370","0.340","0.375","0.340","13.02M","8.82%"
"Feb 12, 2019","0.340","0.345","0.350","0.340","1.94M","-1.45%"
"Feb 11, 2019","0.345","0.345","0.355","0.340","1.55M","0.00%"
"Feb 08, 2019","0.345","0.350","0.350","0.345","511.30K","-2.82%"
"Feb 07, 2019","0.355","0.360","0.365","0.355","1.17M","0.00%"
"Feb 04, 2019","0.355","0.345","0.360","0.345","781.80K","2.90%"
"Jan 31, 2019","0.345","0.350","0.355","0.340","1.34M","1.47%"
"Jan 30, 2019","0.340","0.340","0.355","0.340","1.44M","0.00%"
"Jan 29, 2019","0.340","0.365","0.365","0.340","2.04M","-6.85%"
"Jan 28, 2019","0.365","0.380","0.380","0.365","1.02M","-3.95%"
"Jan 25, 2019","0.380","0.380","0.390","0.375","2.81M","1.33%"
"Jan 24, 2019","0.375","0.355","0.380","0.355","3.16M","4.17%"
"Jan 23, 2019","0.360","0.365","0.365","0.360","1.38M","-1.37%"
"Jan 22, 2019","0.365","0.370","0.380","0.365","528.20K","-1.35%"
"Jan 18, 2019","0.370","0.375","0.380","0.370","1.96M","-1.33%"
"Jan 17, 2019","0.375","0.385","0.410","0.375","10.64M","-2.60%"
"Jan 16, 2019","0.385","0.375","0.390","0.355","6.06M","2.67%"
"Jan 15, 2019","0.375","0.400","0.400","0.375","2.35M","-3.85%"
"Jan 14, 2019","0.390","0.420","0.420","0.380","6.80M","-6.02%"
"Jan 11, 2019","0.415","0.415","0.430","0.410","4.13M","1.22%"
"Jan 10, 2019","0.410","0.435","0.435","0.405","3.85M","-3.53%"
"Jan 09, 2019","0.425","0.440","0.445","0.425","3.58M","1.19%"
"Jan 08, 2019","0.420","0.425","0.435","0.415","11.79M","1.20%"
"Jan 07, 2019","0.415","0.355","0.415","0.355","13.02M","20.29%"
"Jan 04, 2019","0.345","0.335","0.350","0.335","2.92M","2.99%"
"Jan 03, 2019","0.335","0.335","0.340","0.330","1.42M","1.52%"
"Jan 02, 2019","0.330","0.340","0.340","0.330","1.67M","-2.94%"
