"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2019","0.340","0.335","0.345","0.335","2.22M","1.49%"
"Mar 06, 2019","0.335","0.325","0.335","0.325","817.00K","3.08%"
"Mar 05, 2019","0.325","0.330","0.330","0.320","529.40K","-1.52%"
"Mar 04, 2019","0.330","0.340","0.340","0.325","1.31M","-2.94%"
"Mar 01, 2019","0.340","0.320","0.340","0.320","1.88M","6.25%"
"Feb 28, 2019","0.320","0.330","0.330","0.320","873.90K","-1.54%"
"Feb 27, 2019","0.325","0.325","0.335","0.325","1.03M","0.00%"
"Feb 26, 2019","0.325","0.345","0.345","0.320","1.78M","-5.80%"
"Feb 25, 2019","0.345","0.340","0.345","0.335","2.02M","2.99%"
"Feb 22, 2019","0.335","0.345","0.345","0.335","1.45M","-1.47%"
"Feb 21, 2019","0.340","0.325","0.350","0.320","8.03M","4.62%"
"Feb 20, 2019","0.325","0.320","0.330","0.320","2.19M","3.17%"
"Feb 19, 2019","0.315","0.310","0.320","0.310","753.30K","1.61%"
"Feb 18, 2019","0.310","0.325","0.325","0.310","1.09M","-3.12%"
"Feb 15, 2019","0.320","0.325","0.325","0.315","803.20K","0.00%"
"Feb 14, 2019","0.320","0.325","0.325","0.320","993.50K","-1.54%"
"Feb 13, 2019","0.325","0.330","0.330","0.320","1.19M","-1.52%"
"Feb 12, 2019","0.330","0.310","0.330","0.310","2.78M","6.45%"
"Feb 11, 2019","0.310","0.310","0.310","0.300","1.29M","0.00%"
"Feb 08, 2019","0.310","0.305","0.310","0.300","167.20K","3.33%"
"Feb 07, 2019","0.300","0.305","0.310","0.300","170.10K","-1.64%"
"Feb 04, 2019","0.305","0.305","0.310","0.305","270.00K","0.00%"
"Jan 31, 2019","0.305","0.295","0.305","0.295","513.40K","3.39%"
"Jan 30, 2019","0.295","0.290","0.300","0.290","462.70K","0.00%"
"Jan 29, 2019","0.295","0.310","0.315","0.295","1.06M","-4.84%"
"Jan 28, 2019","0.310","0.310","0.315","0.310","551.70K","0.00%"
"Jan 25, 2019","0.310","0.315","0.320","0.305","1.53M","-1.59%"
"Jan 24, 2019","0.315","0.310","0.320","0.310","2.01M","1.61%"
"Jan 23, 2019","0.310","0.305","0.315","0.300","2.01M","0.00%"
"Jan 22, 2019","0.310","0.330","0.330","0.310","1.74M","-4.62%"
"Jan 18, 2019","0.325","0.325","0.345","0.325","5.11M","0.00%"
"Jan 17, 2019","0.325","0.330","0.335","0.325","1.97M","0.00%"
"Jan 16, 2019","0.325","0.345","0.350","0.325","6.26M","-5.80%"
"Jan 15, 2019","0.345","0.305","0.345","0.305","6.85M","13.11%"
"Jan 14, 2019","0.305","0.310","0.320","0.305","1.94M","-1.61%"
"Jan 11, 2019","0.310","0.305","0.320","0.305","1.38M","1.64%"
"Jan 10, 2019","0.305","0.300","0.325","0.300","4.35M","1.67%"
"Jan 09, 2019","0.300","0.290","0.310","0.290","1.82M","3.45%"
"Jan 08, 2019","0.290","0.295","0.295","0.285","657.80K","0.00%"
"Jan 07, 2019","0.290","0.300","0.305","0.290","3.30M","-1.69%"
"Jan 04, 2019","0.295","0.285","0.300","0.275","2.59M","3.51%"
"Jan 03, 2019","0.285","0.265","0.290","0.265","4.87M","9.62%"
"Jan 02, 2019","0.260","0.275","0.275","0.255","4.75M","-7.14%"
