"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 25, 2019","1.060","1.050","1.060","1.040","64.10K","0.95%"
"Jan 24, 2019","1.050","1.020","1.050","1.020","75.10K","0.00%"
"Jan 23, 2019","1.050","1.020","1.050","1.020","77.10K","2.94%"
"Jan 22, 2019","1.020","1.000","1.050","0.980","146.70K","-1.92%"
"Jan 18, 2019","1.040","0.975","1.040","0.975","86.60K","0.97%"
"Jan 17, 2019","1.030","1.000","1.030","1.000","30.10K","0.98%"
"Jan 16, 2019","1.020","0.960","1.020","0.960","52.40K","0.99%"
"Jan 15, 2019","1.010","0.995","1.010","0.980","136.60K","1.00%"
"Jan 14, 2019","1.000","1.000","1.000","0.975","75.40K","-1.96%"
"Jan 11, 2019","1.020","1.020","1.030","1.020","19.20K","0.00%"
"Jan 10, 2019","1.020","1.010","1.020","1.010","40.20K","0.00%"
"Jan 09, 2019","1.020","1.020","1.030","1.000","67.20K","-1.92%"
"Jan 08, 2019","1.040","1.020","1.040","1.020","34.10K","0.00%"
"Jan 07, 2019","1.040","1.030","1.040","1.030","2.00K","1.96%"
"Jan 04, 2019","1.020","1.020","1.030","1.020","50.10K","-1.92%"
"Jan 03, 2019","1.040","1.030","1.040","1.030","48.10K","-0.95%"
"Jan 02, 2019","1.050","0.965","1.060","0.965","48.00K","3.96%"
