"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 14, 2019","0.070","0.070","0.070","0.070","516.00K","0.00%"
"Mar 13, 2019","0.070","0.075","0.075","0.070","310.00K","0.00%"
"Mar 12, 2019","0.070","0.070","0.075","0.070","3.07M","0.00%"
"Mar 11, 2019","0.070","0.070","0.075","0.070","1.17M","0.00%"
"Mar 08, 2019","0.070","0.070","0.075","0.070","265.00K","0.00%"
"Mar 07, 2019","0.070","0.070","0.070","0.070","194.00K","0.00%"
"Mar 06, 2019","0.070","0.070","0.075","0.070","1.06M","0.00%"
"Mar 05, 2019","0.070","0.075","0.075","0.070","163.00K","0.00%"
"Mar 04, 2019","0.070","0.070","0.070","0.070","250.00K","-6.67%"
"Mar 01, 2019","0.075","0.070","0.075","0.070","1.33M","7.14%"
"Feb 28, 2019","0.070","0.070","0.070","0.070","10.23M","-6.67%"
"Feb 27, 2019","0.075","0.070","0.075","0.070","2.30M","7.14%"
"Feb 26, 2019","0.070","0.070","0.070","0.070","151.00K","0.00%"
"Feb 25, 2019","0.070","0.070","0.070","0.070","266.00K","0.00%"
"Feb 22, 2019","0.070","0.070","0.075","0.070","623.00K","0.00%"
"Feb 21, 2019","0.070","0.070","0.070","0.070","636.40K","0.00%"
"Feb 20, 2019","0.070","0.070","0.070","0.070","197.50K","0.00%"
"Feb 19, 2019","0.070","0.070","0.070","0.070","1.21M","0.00%"
"Feb 18, 2019","0.070","0.070","0.075","0.070","664.50K","0.00%"
"Feb 15, 2019","0.070","0.075","0.075","0.070","430.00K","0.00%"
"Feb 14, 2019","0.070","0.070","0.075","0.070","1.24M","0.00%"
"Feb 13, 2019","0.070","0.070","0.070","0.070","670.10K","0.00%"
"Feb 12, 2019","0.070","0.070","0.070","0.070","272.00K","0.00%"
"Feb 11, 2019","0.070","0.070","0.075","0.070","254.00K","0.00%"
"Feb 08, 2019","0.070","0.070","0.070","0.070","120.00K","-6.67%"
"Feb 07, 2019","0.075","0.075","0.075","0.070","199.00K","0.00%"
"Feb 04, 2019","0.075","0.070","0.075","0.070","78.00K","7.14%"
"Jan 31, 2019","0.070","0.070","0.070","0.070","280.00K","0.00%"
"Jan 30, 2019","0.070","0.075","0.075","0.070","68.80K","0.00%"
"Jan 29, 2019","0.070","0.070","0.075","0.070","126.00K","0.00%"
"Jan 28, 2019","0.070","0.070","0.070","0.070","86.00K","0.00%"
"Jan 25, 2019","0.070","0.070","0.075","0.070","172.00K","0.00%"
"Jan 24, 2019","0.070","0.075","0.075","0.070","318.00K","-6.67%"
"Jan 23, 2019","0.075","0.070","0.075","0.070","290.00K","7.14%"
"Jan 22, 2019","0.070","0.075","0.075","0.070","417.50K","-6.67%"
"Jan 18, 2019","0.075","0.070","0.075","0.070","604.70K","7.14%"
"Jan 17, 2019","0.070","0.070","0.075","0.070","1.79M","0.00%"
"Jan 16, 2019","0.070","0.070","0.075","0.070","560.20K","-6.67%"
"Jan 15, 2019","0.075","0.070","0.075","0.070","209.20K","7.14%"
"Jan 14, 2019","0.070","0.075","0.075","0.070","715.00K","-6.67%"
"Jan 11, 2019","0.075","0.075","0.080","0.075","13.63M","7.14%"
"Jan 10, 2019","0.070","0.070","0.070","0.070","410.00K","-6.67%"
"Jan 09, 2019","0.075","0.075","0.075","0.070","58.00K","7.14%"
"Jan 08, 2019","0.070","0.070","0.070","0.070","28.00K","0.00%"
"Jan 07, 2019","0.070","0.070","0.075","0.070","313.90K","0.00%"
"Jan 04, 2019","0.070","0.075","0.075","0.070","610.00K","0.00%"
"Jan 03, 2019","0.070","0.070","0.070","0.070","248.00K","0.00%"
"Jan 02, 2019","0.070","0.070","0.075","0.070","391.00K","0.00%"
