"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 15, 2019","7.76","7.75","7.78","7.70","3.56M","-0.51%"
"Mar 14, 2019","7.80","7.75","7.85","7.75","1.18M","0.78%"
"Mar 13, 2019","7.74","7.70","7.78","7.70","3.70M","0.00%"
"Mar 12, 2019","7.74","7.61","7.74","7.61","2.31M","1.04%"
"Mar 11, 2019","7.66","7.70","7.70","7.61","1.58M","-1.16%"
"Mar 08, 2019","7.75","7.80","7.86","7.68","3.55M","-0.51%"
"Mar 07, 2019","7.79","7.81","7.88","7.70","3.35M","-1.02%"
"Mar 06, 2019","7.87","7.95","7.96","7.80","4.35M","-1.50%"
"Mar 05, 2019","7.99","7.95","8.04","7.95","2.60M","-0.50%"
"Mar 04, 2019","8.03","7.98","8.04","7.90","3.41M","-1.11%"
"Mar 01, 2019","8.12","8.18","8.18","8.10","867.10K","-0.61%"
"Feb 28, 2019","8.17","8.23","8.25","8.15","4.64M","-0.24%"
"Feb 27, 2019","8.19","8.30","8.33","8.10","2.52M","-2.15%"
"Feb 26, 2019","8.37","8.37","8.44","8.32","1.72M","-1.06%"
"Feb 25, 2019","8.46","8.21","8.50","8.17","3.48M","3.17%"
"Feb 22, 2019","8.20","8.21","8.21","8.13","1.20M","0.61%"
"Feb 21, 2019","8.15","8.17","8.19","8.09","1.10M","0.62%"
"Feb 20, 2019","8.10","7.98","8.20","7.98","3.17M","1.00%"
"Feb 19, 2019","8.02","7.91","8.04","7.91","389.30K","1.01%"
"Feb 18, 2019","7.94","7.99","8.08","7.90","4.19M","0.00%"
"Feb 15, 2019","7.94","7.84","7.96","7.84","1.83M","0.76%"
"Feb 14, 2019","7.88","7.82","7.91","7.82","1.94M","-0.76%"
"Feb 13, 2019","7.94","7.90","7.97","7.88","2.68M","-0.63%"
"Feb 12, 2019","7.99","7.83","8.02","7.83","1.25M","0.76%"
"Feb 11, 2019","7.93","7.91","7.93","7.80","806.40K","0.38%"
"Feb 08, 2019","7.90","7.87","7.94","7.85","916.30K","-0.50%"
"Feb 07, 2019","7.94","7.97","8.00","7.90","883.40K","-0.75%"
"Feb 04, 2019","8.00","8.00","8.05","7.94","1.31M","-0.50%"
"Jan 31, 2019","8.04","8.04","8.05","7.97","3.31M","0.50%"
"Jan 30, 2019","8.00","7.95","8.07","7.95","2.78M","-0.50%"
"Jan 29, 2019","8.04","8.00","8.07","7.92","5.27M","-0.12%"
"Jan 28, 2019","8.05","8.24","8.24","7.97","1.12M","-1.83%"
"Jan 25, 2019","8.20","8.15","8.20","8.00","2.33M","0.61%"
"Jan 24, 2019","8.15","8.05","8.18","8.05","2.37M","0.37%"
"Jan 23, 2019","8.12","8.15","8.17","8.06","3.33M","0.25%"
"Jan 22, 2019","8.10","8.12","8.16","8.07","3.75M","0.00%"
"Jan 18, 2019","8.10","8.01","8.15","8.01","3.58M","0.62%"
"Jan 17, 2019","8.05","8.04","8.10","8.01","978.00K","-0.37%"
"Jan 16, 2019","8.08","8.00","8.10","7.91","2.60M","1.38%"
"Jan 15, 2019","7.97","8.00","8.00","7.92","4.13M","-0.38%"
"Jan 14, 2019","8.00","8.00","8.01","7.95","1.18M","0.13%"
"Jan 11, 2019","7.99","8.20","8.20","7.94","3.11M","-2.56%"
"Jan 10, 2019","8.20","7.92","8.20","7.91","996.20K","0.49%"
"Jan 09, 2019","8.16","7.90","8.32","7.90","2.44M","2.77%"
"Jan 08, 2019","7.94","8.03","8.03","7.88","2.58M","-0.75%"
"Jan 07, 2019","8.00","8.04","8.13","7.94","1.32M","-0.25%"
"Jan 04, 2019","8.02","8.20","8.21","8.02","2.35M","-2.79%"
"Jan 03, 2019","8.25","8.27","8.29","8.20","2.36M","-0.96%"
"Jan 02, 2019","8.33","8.47","8.47","8.30","815.30K","-0.60%"
